TITLE,fourU_A8C_7Murea
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,23/04/19
TIME,13:55:49
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
XUNITS,Temperature[C]
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,   20.0000
LASTX,   85.0200
NPOINTS,      66
XYDATA
20.0000,8.58386,268.062,0.882761
21.0800,8.72086,268.083,0.883031
22.1600,8.77644,268.269,0.885447
23.1400,8.44042,268.452,0.887825
24.1700,8.54843,268.574,0.8894
25.1500,8.21852,268.744,0.891608
26.0700,8.26273,268.919,0.893884
27.1400,8.05899,269.102,0.896247
28.1300,8.03706,269.363,0.899636
29.1500,7.81323,269.557,0.902156
30.1800,7.68223,269.763,0.904827
31.1200,7.3838,270.032,0.908313
32.1000,7.35983,270.22,0.910756
33.0700,6.95202,270.568,0.915263
34.1800,6.83426,270.987,0.920698
35.1000,6.34579,271.451,0.926716
36.1800,6.22965,271.955,0.933251
37.1900,5.69737,272.467,0.939897
38.0900,5.44394,273.026,0.947142
39.0700,4.71266,273.492,0.953186
40.1800,4.51054,274.087,0.960913
41.2100,4.04146,274.672,0.968501
42.1500,3.66618,275.145,0.974634
43.2200,3.16103,275.625,0.980857
44.0900,2.80297,276.036,0.986184
45.0800,2.65384,276.415,0.991106
46.1100,2.35817,276.824,0.99641
47.1100,2.34405,277.144,1.00056
48.1800,2.16274,277.466,1.00474
49.2200,2.08648,277.768,1.00865
50.0500,1.8469,278.017,1.01194
51.1800,1.57315,278.228,1.0143
52.1000,1.42919,278.402,1.01624
53.1500,1.39387,278.61,1.01856
54.2000,1.28644,278.821,1.02091
55.2500,1.00103,279.029,1.02323
56.1800,1.14274,279.255,1.02575
57.0800,1.17331,279.356,1.02688
58.2000,1.26991,279.619,1.0298
59.2200,1.02821,279.825,1.03209
60.1600,1.08445,279.989,1.03391
61.2200,1.03968,280.107,1.03523
62.0300,0.958548,280.256,1.03688
63.0800,0.962827,280.447,1.039
64.1500,0.911539,280.633,1.04107
65.2200,0.791275,280.757,1.04245
66.1200,0.811357,280.906,1.0441
67.0100,0.798415,281.075,1.04597
68.0600,0.745432,281.319,1.04868
69.0300,0.708136,281.427,1.04987
70.1000,0.69322,281.612,1.05192
71.1800,0.690123,281.854,1.0546
72.2100,0.609366,281.976,1.05596
73.1700,0.2938,282.226,1.05873
74.0300,0.73773,282.446,1.06115
75.1800,0.588562,282.646,1.06337
76.1400,0.681558,282.807,1.06514
77.1300,0.624445,283.07,1.06805
78.1600,0.522264,283.304,1.07064
79.0200,0.431868,283.464,1.07241
80.0200,0.543648,283.674,1.07472
81.0600,0.482352,283.837,1.07651
82.0700,0.804576,284.153,1.08
83.1300,0.588434,284.395,1.08267
84.2400,0.457324,284.652,1.0855
85.0200,0.344304,284.859,1.08778

##### Extended Information
[Comments]
Sample name,fourU_A8C_7Murea
Comment,1 mm cuvette
User
Division
Company,Northwestern

[Detailed Information]
Creation date,4/19/2023 12:55 PM

Data array type,Non-linear data array * 3
Horizontal axis,Temperature [C]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,20 C
End,85.02 C
Data points,66      

[Measurement Information]
Instrument name,J-810
Model name,J-810
Serial No.,A034061168

Accessory,PFD-425S
Accessory S/N,A008461180
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Keep target temperature +/-0.30 deg C while 5 seconds
  Cell length,10 mm

Measurement date,4/19/2023 12:55 PM

Photometric mode,CD, HT, Abs
Sensitivity,Standard
D.I.T.,2 sec
Bandwidth,2.00 nm
Monitor wavelength,261 nm
Baseline correction,None
Shutter control,Auto
CD detector,PMT
PMT voltage,Auto

Concentration,5 umol/L
Solvent,schwalbe_buff_37

