TITLE,fourU_A8C_7Murea
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,23/04/19
TIME,13:55:49
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
XUNITS,Temperature[C]
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,   20.0000
LASTX,   85.0000
NPOINTS,      66
XYDATA
20.0000,-0.463637,222.98,0.298047
21.0100,-0.53806,223.149,0.300237
22.0800,-0.521735,223.096,0.299555
23.0600,-0.52896,223.107,0.2997
24.0700,-0.572961,223.095,0.299546
25.0500,-0.53913,223.145,0.300187
26.0200,-0.571202,223.105,0.299677
27.0600,-0.433406,223.094,0.299525
28.0100,-0.471625,223.118,0.299837
29.0800,-0.536569,223.142,0.300156
30.0700,-0.449319,223.131,0.300005
31.0500,-0.612354,223.126,0.299942
32.0100,-0.368292,223.112,0.299759
33.0100,-0.649109,223.05,0.298962
34.0900,-0.48775,223.098,0.299578
35.0000,-0.428786,223.077,0.299309
36.0700,-0.411244,223.112,0.299766
37.0400,-0.457372,223.067,0.299173
38.0300,-0.415529,223.073,0.299259
39.0100,-0.354903,223.048,0.29893
40.0900,-0.305406,223.045,0.29889
41.0800,-0.324686,223.087,0.299435
42.0700,-0.268011,223.028,0.298669
43.0900,-0.31358,223.001,0.298324
44.0100,-0.285446,223.052,0.29898
45.0000,-0.357028,223.03,0.298695
46.0500,-0.239458,222.988,0.298149
47.0000,-0.128886,223.024,0.298624
48.0800,-0.216121,223.047,0.298917
49.0900,-0.164061,223.037,0.298784
50.0100,-0.276318,223.011,0.298456
51.0600,-0.381287,223.006,0.298386
52.0000,-0.171252,223.023,0.298612
53.0400,-0.164571,222.994,0.298233
54.0800,-0.141139,223.01,0.298438
55.1000,-0.118091,222.994,0.29823
56.0300,-0.222891,223.063,0.299121
57.0200,-0.155821,223.027,0.298664
58.0900,-0.0616608,223.093,0.299511
59.0700,-0.235094,223.083,0.299391
60.0600,-0.164299,223.127,0.299961
61.1100,-0.191141,223.055,0.299019
62.0000,-0.127249,223.084,0.299394
63.0300,-0.121451,223.081,0.299364
64.0900,-0.243248,223.105,0.299668
65.0600,-0.135298,223.096,0.299559
66.0200,-0.0295212,223.091,0.29949
67.0000,-0.127335,223.131,0.300013
68.0100,-0.138933,223.114,0.299794
69.0200,-0.189505,222.991,0.298194
70.0100,-0.128613,223.091,0.299496
71.0800,-0.184206,223.068,0.299198
72.1000,-0.0270645,223.059,0.299079
73.0500,-0.0943939,223.088,0.299447
74.0300,-0.252283,223.084,0.299398
75.0500,-0.0951111,223.082,0.299379
76.0800,-0.26116,223.072,0.299247
77.0000,-0.232173,223.046,0.298913
78.0500,-0.0722778,223.108,0.299714
79.0000,-0.20775,223.084,0.299396
80.0000,-0.12197,223.075,0.299282
81.0200,-0.150539,223.033,0.298736
82.0000,-0.145929,223.094,0.299527
83.0400,-0.178983,223.064,0.299141
84.0500,-0.104214,223.056,0.299042
85.0000,-0.15211,223.11,0.299736

##### Extended Information
[Comments]
Sample name,fourU_A8C_7Murea
Comment,1 mm cuvette
User
Division
Company,Northwestern

[Detailed Information]
Creation date,4/19/2023 12:55 PM

Data array type,Non-linear data array * 3
Horizontal axis,Temperature [C]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,20 C
End,85 C
Data points,66      

[Measurement Information]
Instrument name,J-810
Model name,J-810
Serial No.,A034061168

Accessory,PFD-425S
Accessory S/N,A008461180
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Keep target temperature +/-0.30 deg C while 5 seconds
  Cell length,10 mm

Measurement date,4/19/2023 12:55 PM

Photometric mode,CD, HT, Abs
Sensitivity,Standard
D.I.T.,2 sec
Bandwidth,2.00 nm
Monitor wavelength,300 nm
Baseline correction,None
Shutter control,Auto
CD detector,PMT
PMT voltage,Auto

Concentration,5 umol/L
Solvent,schwalbe_buff_37

