TITLE,fourU_WT_7Murea
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,23/04/18
TIME,12:59:00
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
XUNITS,Temperature[C]
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,   20.0200
LASTX,   81.1100
NPOINTS,      62
XYDATA
20.0200,9.04849,270.417,0.913302
21.1100,9.1684,270.755,0.917691
22.1100,9.04945,270.972,0.920508
23.1400,8.8512,271.178,0.92318
24.1500,8.82937,271.416,0.926266
25.1600,8.66912,271.718,0.930183
26.1900,8.57831,271.94,0.933066
27.1100,8.58132,272.191,0.936316
28.1700,8.44657,272.422,0.939315
29.1300,8.21759,272.673,0.942563
30.2100,8.10221,272.941,0.946043
31.1800,8.20702,273.276,0.95039
32.0900,8.00533,273.537,0.953776
33.0600,7.71301,273.79,0.95705
34.1300,7.49978,274.148,0.9617
35.1800,7.29888,274.5,0.966269
36.0900,6.93115,274.81,0.97029
37.1100,7.02293,275.218,0.975582
38.0800,6.86459,275.609,0.980646
39.0800,6.46672,275.957,0.985162
40.1100,6.09349,276.367,0.990475
41.1500,6.30223,276.657,0.994248
42.0900,5.97686,277.105,1.00005
43.1500,5.64049,277.574,1.00614
44.0800,5.6161,277.94,1.01088
45.1200,5.41163,278.334,1.01548
46.1800,5.1651,278.77,1.02034
47.2500,4.72995,279.159,1.02467
48.2000,4.52993,279.605,1.02965
49.1200,4.53512,280.03,1.03436
50.0300,3.97267,280.46,1.03914
51.0700,3.85286,280.923,1.04429
52.1200,3.44423,281.404,1.04962
53.1400,3.26524,281.935,1.0555
54.1200,3.2134,282.463,1.06135
55.2000,2.87038,282.986,1.06713
56.0400,2.55228,283.426,1.07199
57.1000,2.26336,283.899,1.0772
58.1400,2.28661,284.432,1.08307
59.0800,2.09067,284.855,1.08773
60.2300,1.79779,285.373,1.09342
61.1800,1.79025,285.785,1.09795
62.1700,1.63734,286.206,1.10258
63.0800,1.41587,286.543,1.10627
64.2000,1.54511,287.114,1.11252
65.2300,0.958148,287.468,1.11639
66.2000,1.02667,287.951,1.12168
67.2200,0.873619,288.372,1.12628
68.2000,0.985699,288.734,1.13023
69.0900,0.749593,289.065,1.13384
70.3000,0.637157,289.483,1.1384
71.2300,0.600128,289.781,1.14164
72.1600,0.605621,290.207,1.14627
73.2400,0.394574,290.519,1.14966
74.0100,0.152222,290.732,1.15198
75.1600,0.377057,291.134,1.15635
76.1600,0.455437,291.451,1.15979
77.3300,0.334967,291.815,1.16373
78.3600,0.190929,292.146,1.16732
78.9700,0.131204,292.393,1.17
80.0800,0.176913,292.731,1.17365
81.1100,-0.0902969,293.057,1.17718

##### Extended Information
[Comments]
Sample name,fourU_WT_7Murea
Comment,1 mm cuvette
User
Division
Company,Northwestern

[Detailed Information]
Creation date,4/18/2023 11:59 AM

Data array type,Non-linear data array * 3
Horizontal axis,Temperature [C]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,20.02 C
End,81.11 C
Data points,62      

[Measurement Information]
Instrument name,J-810
Model name,J-810
Serial No.,A034061168

Accessory,PFD-425S
Accessory S/N,A008461180
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Keep target temperature +/-0.30 deg C while 5 seconds
  Cell length,10 mm

Measurement date,4/18/2023 11:59 AM

Photometric mode,CD, HT, Abs
Sensitivity,Standard
D.I.T.,2 sec
Bandwidth,2.00 nm
Monitor wavelength,300 nm
Baseline correction,None
Shutter control,Auto
CD detector,PMT
PMT voltage,Auto

Concentration,5 umol/L
Solvent,schwalbe_buff_37

