TITLE,fourU WT RNA in schwalbe buff 0 M urea
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,23/04/18
TIME,10:28:03
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  300.0000
LASTX,  200.0000
NPOINTS,     101
FIRSTY,    -0.67014
MAXY,    15.24744
MINY,   -19.96378
XYDATA
300.0000,-0.670136,223.707,0.307478
299.0000,-0.654224,223.901,0.309991
298.0000,-0.742921,224.156,0.313308
297.0000,-0.589779,224.448,0.317096
296.0000,-0.597786,224.805,0.321717
295.0000,-0.640289,225.148,0.326172
294.0000,-0.40248,225.573,0.331685
293.0000,-0.401152,226.188,0.339659
292.0000,-0.0452026,226.749,0.346931
291.0000,0.222666,227.105,0.351554
290.0000,0.501911,227.6,0.357973
289.0000,0.961938,228.703,0.372284
288.0000,1.33843,229.876,0.387486
287.0000,1.84481,230.813,0.399651
286.0000,2.2705,231.817,0.412671
285.0000,2.70593,232.962,0.427512
284.0000,3.27138,234.115,0.442474
283.0000,3.669,235.305,0.457912
282.0000,4.09808,236.446,0.472702
281.0000,4.42859,237.575,0.487344
280.0000,4.80709,238.656,0.501366
279.0000,5.175,239.809,0.516329
278.0000,5.4041,240.937,0.530957
277.0000,5.75841,242.133,0.546471
276.0000,6.04026,243.356,0.562332
275.0000,6.28009,244.559,0.577924
274.0000,6.58981,245.826,0.594363
273.0000,7.05439,247.084,0.610682
272.0000,7.22519,248.348,0.627069
271.0000,7.6405,249.685,0.644414
270.0000,7.85291,251.143,0.663328
269.0000,8.08806,252.651,0.682882
268.0000,8.19905,254.196,0.702916
267.0000,8.52418,255.804,0.723774
266.0000,8.70348,257.408,0.74458
265.0000,8.78405,259.088,0.766375
264.0000,8.86699,260.87,0.78948
263.0000,8.99201,262.676,0.81291
262.0000,9.05563,264.526,0.836899
261.0000,9.24144,266.323,0.860209
260.0000,9.21399,268.141,0.883789
259.0000,9.47499,269.911,0.90674
258.0000,9.17459,271.71,0.930078
257.0000,8.98748,273.457,0.952731
256.0000,8.72821,275.203,0.975377
255.0000,8.438,276.999,0.998673
254.0000,7.60352,278.821,1.02091
253.0000,7.2923,280.806,1.04299
252.0000,6.75705,282.96,1.06683
251.0000,6.00607,285.303,1.09266
250.0000,5.17726,287.852,1.1206
249.0000,4.36755,290.631,1.15088
248.0000,3.63248,293.793,1.18512
247.0000,2.75459,297.41,1.224
246.0000,2.46404,301.537,1.26798
245.0000,1.81379,306.338,1.31864
244.0000,1.25369,311.834,1.37597
243.0000,0.548498,318.219,1.44167
242.0000,0.400745,325.671,1.51712
241.0000,0.364425,334.139,1.60128
240.0000,0.078804,343.943,1.6966
239.0000,-0.554862,355.341,1.80455
238.0000,-1.17509,368.657,1.92679
237.0000,-0.9724,383.792,2.06065
236.0000,-0.828176,401.109,2.20715
235.0000,-1.79005,420.948,2.3663
234.0000,-1.43918,443.663,2.53496
233.0000,-1.35591,469.622,2.71204
232.0000,-1.10339,499.345,2.90843
231.0000,-1.44486,533.125,3.12334
230.0000,0.470663,571.399,3.35622
229.0000,-1.66387,613.849,3.59664
228.0000,3.53892,660.655,3.8232
227.0000,0.0813103,715.966,4.09094
226.0000,-6.27685,771.51,4.3598
225.0000,-5.33117,823.01,4.60908
224.0000,-0.595587,861.901,4.79733
223.0000,-4.0392,702.068,4.02366
222.0000,12.2612,819.702,4.59307
221.0000,-3.40974,782.165,4.41137
220.0000,8.29126,746.109,4.23684
219.0000,2.32264,728.918,4.15363
218.0000,2.38419,710.937,4.06659
217.0000,11.2107,692.867,3.97912
216.0000,-4.0717,838.864,4.68582
215.0000,3.64534,942.6,5.18795
214.0000,0.712309,980.06,5.36928
213.0000,-10.2861,979.872,5.36837
212.0000,13.5099,988.606,5.41065
211.0000,4.30551,988.517,5.41022
210.0000,-19.9638,987.892,5.40719
209.0000,3.66807,989.801,5.41643
208.0000,-18.9374,988.649,5.41086
207.0000,4.09155,988.242,5.40889
206.0000,15.2474,988.417,5.40973
205.0000,12.6085,990.724,5.4209
204.0000,-8.25346,988.829,5.41172
203.0000,-10.8012,988.17,5.40854
202.0000,0.638401,989.001,5.41256
201.0000,-5.01315,991.254,5.42347
200.0000,3.20087,989.81,5.41647

##### Extended Information
[Comments]
Sample name,fourU WT RNA in schwalbe buff 0 M urea
Comment
User
Division
Company,Northwestern

[Detailed Information]
Creation date,4/18/2023 9:28 AM

Data array type,Linear data array * 3
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,300 nm
End,200 nm
Data interval,1 nm
Data points,101     

[Measurement Information]
Instrument name,J-810
Model name,J-810
Serial No.,A034061168

Measurement date,4/18/2023 9:28 AM

Photometric mode,CD, HT, Abs
Measure range,300 - 200 nm
Data pitch,1 nm
Sensitivity,Standard
D.I.T.,4 sec
Bandwidth,2.00 nm
Start mode,Immediately
Scanning speed,Step scan
Baseline correction,None
Shutter control,Auto
CD detector,PMT
PMT voltage,Auto

Concentration,5 umol/L

